date,name,mobility,new
2020-03-02,Maribyrnong (C),1.6470588235294117,0.0
2020-03-02,Maroondah (C),1.6,0.0
2020-03-02,Melbourne (C),1.65,0.0
2020-03-02,Melton (C),1.5384615384615383,0.0
2020-03-02,Monash (C),1.5294117647058822,0.0
2020-03-02,Moonee Valley (C),1.5882352941176472,0.0
2020-03-02,Moreland (C),1.6363636363636362,0.0
2020-03-02,Mornington Peninsula (S),1.4166666666666667,0.0
2020-03-02,Port Phillip (C),1.6111111111111112,0.0
2020-03-02,Stonnington (C),1.6842105263157894,0.0
2020-03-02,Whitehorse (C),1.6875,0.0
2020-03-02,Whittlesea (C),1.4827586206896552,0.0
2020-03-02,Wyndham (C),1.6428571428571428,0.0
2020-03-02,Yarra (C),1.7105263157894737,0.0
2020-03-02,average,1.5677378189583346,0.0
2020-03-02,highSE,1.6427716375052501,0.0
2020-03-02,lowSE,1.5138872371582932,0.0
2020-03-02,midSE,1.5755106907900465,0.0
2020-03-03,Banyule (C),1.5428571428571427,0.0
2020-03-03,Bayside (C),1.526315789473684,0.0
2020-03-03,Boroondara (C),1.5609756097560976,0.0
2020-03-03,Brimbank (C),1.4193548387096775,0.0
2020-03-03,Cardinia (S),1.4,0.0
2020-03-03,Casey (C),1.3125,0.0
2020-03-03,Darebin (C),1.6111111111111112,0.0
2020-03-03,Frankston (C),1.5185185185185186,0.0
2020-03-03,Glen Eira (C),1.5,0.0
2020-03-03,Greater Dandenong (C),1.4,0.0
2020-03-03,Hobsons Bay (C),1.4705882352941178,0.0
2020-03-03,Hume (C),1.3548387096774195,0.0
2020-03-03,Kingston (C) (Vic.),1.5294117647058822,
2020-03-03,Knox (C),1.5,0.0
2020-03-03,Manningham (C),1.5142857142857142,0.0
2020-03-03,Maribyrnong (C),1.5789473684210527,0.0
2020-03-03,Maroondah (C),1.457142857142857,0.0
2020-03-03,Melbourne (C),1.5217391304347827,0.0
2020-03-03,Melton (C),1.4482758620689655,0.0
2020-03-03,Monash (C),1.4473684210526316,0.0
2020-03-03,Moonee Valley (C),1.4736842105263157,0.0
2020-03-03,Moreland (C),1.5,0.0
2020-03-03,Mornington Peninsula (S),1.2758620689655173,0.0
2020-03-03,Nillumbik (S),1.5625,0.0
2020-03-03,Port Phillip (C),1.4761904761904763,0.0
2020-03-03,Stonnington (C),1.5,0.0
2020-03-03,Whitehorse (C),1.5135135135135136,0.0
2020-03-03,Whittlesea (C),1.4375,0.0
2020-03-03,Wyndham (C),1.5,0.0
2020-03-03,Yarra (C),1.511111111111111,0.0
2020-03-03,average,1.4663411891750604,0.0
2020-03-03,highSE,1.518757068846135,0.0
2020-03-03,lowSE,1.4369984580822177,0.0
2020-03-03,midSE,1.4579817472496264,0.0
2020-03-04,Banyule (C),1.4210526315789473,0.0
2020-03-04,Bayside (C),1.4615384615384617,0.0
2020-03-04,Boroondara (C),1.5,0.0
2020-03-04,Brimbank (C),1.375,0.0
2020-03-04,Cardinia (S),1.3125,0.0
2020-03-04,Casey (C),1.303030303030303,0.0
2020-03-04,Darebin (C),1.526315789473684,0.0
2020-03-04,Frankston (C),1.4137931034482758,0.0
2020-03-04,Glen Eira (C),1.4285714285714286,0.0
2020-03-04,Greater Dandenong (C),1.375,0.0
2020-03-04,Hobsons Bay (C),1.5294117647058822,0.0
2020-03-04,Hume (C),1.3125,0.0
2020-03-04,Kingston (C) (Vic.),1.3888888888888888,
2020-03-04,Knox (C),1.4,0.0
2020-03-04,Manningham (C),1.4210526315789473,0.0
2020-03-04,Maribyrnong (C),1.45,0.0
2020-03-04,Maroondah (C),1.4444444444444444,0.0
2020-03-04,Melbourne (C),1.4680851063829787,0.0
2020-03-04,Melton (C),1.375,0.0
2020-03-04,Monash (C),1.35,0.0
2020-03-04,Moonee Valley (C),1.45,0.0
2020-03-04,Moreland (C),1.45,0.0
2020-03-04,Mornington Peninsula (S),1.3333333333333333,0.0
2020-03-04,Nillumbik (S),1.457142857142857,0.0
2020-03-04,Port Phillip (C),1.4090909090909092,0.0
2020-03-04,Stonnington (C),1.434782608695652,0.0
2020-03-04,Whitehorse (C),1.4736842105263157,0.0
2020-03-04,Whittlesea (C),1.3823529411764706,0.0
2020-03-04,Wyndham (C),1.4848484848484849,0.0
2020-03-04,Yarra (C),1.4782608695652173,0.0
2020-03-04,average,1.4116663310844433,0.0
2020-03-04,highSE,1.4422313046286968,0.0
2020-03-04,lowSE,1.389205015493368,0.0
2020-03-04,midSE,1.4141678843581524,0.0
2020-03-05,Banyule (C),1.3157894736842106,0.0
2020-03-05,Bayside (C),1.358974358974359,0.0
2020-03-05,Boroondara (C),1.3555555555555556,0.0
2020-03-05,Brimbank (C),1.3125,0.0
2020-03-05,Cardinia (S),1.1764705882352942,0.0
2020-03-05,Casey (C),1.2424242424242424,0.0
2020-03-05,Darebin (C),1.4,0.0
2020-03-05,Frankston (C),1.1935483870967742,0.0
2020-03-05,Glen Eira (C),1.380952380952381,0.0
2020-03-05,Greater Dandenong (C),1.2424242424242424,0.0
2020-03-05,Hobsons Bay (C),1.3333333333333333,0.0
2020-03-05,Hume (C),1.25,0.0
2020-03-05,Kingston (C) (Vic.),1.3513513513513513,
2020-03-05,Knox (C),1.2702702702702702,0.0
2020-03-05,Manningham (C),1.3157894736842106,0.0
2020-03-05,Maribyrnong (C),1.3902439024390243,0.0
2020-03-05,Maroondah (C),1.3157894736842106,0.0
2020-03-05,Melbourne (C),1.3529411764705883,0.0
2020-03-05,Melton (C),1.2424242424242424,0.0
2020-03-05,Monash (C),1.325,0.0
2020-03-05,Moonee Valley (C),1.3414634146341464,0.0
2020-03-05,Moreland (C),1.3902439024390243,0.0
2020-03-05,Mornington Peninsula (S),1.1724137931034484,0.0
2020-03-05,Port Phillip (C),1.3555555555555556,0.0
2020-03-05,Stonnington (C),1.3829787234042552,0.0
2020-03-05,Whitehorse (C),1.3846153846153846,0.0
2020-03-05,Whittlesea (C),1.2352941176470589,0.0
2020-03-05,Wyndham (C),1.3529411764705883,0.0
2020-03-05,Yarra (C),1.3877551020408163,0.0
2020-03-05,average,1.309400096416046,0.0
2020-03-05,highSE,1.34646346073571,0.0
2020-03-05,lowSE,1.2804986972954602,0.0
2020-03-05,midSE,1.3164123152948795,0.0
2020-03-06,Banyule (C),1.45,0.0
2020-03-06,Bayside (C),1.441860465116279,0.0
2020-03-06,Boroondara (C),1.425531914893617,0.0
2020-03-06,Brimbank (C),1.3157894736842106,0.0
2020-03-06,Cardinia (S),1.2972972972972974,0.0
2020-03-06,Casey (C),1.263157894736842,0.0
2020-03-06,Darebin (C),1.4761904761904763,0.0
2020-03-06,Frankston (C),1.2941176470588236,0.0
2020-03-06,Glen Eira (C),1.391304347826087,0.0
2020-03-06,Greater Dandenong (C),1.2432432432432432,0.0
2020-03-06,Hobsons Bay (C),1.45,0.0
2020-03-06,Hume (C),1.263157894736842,0.0
2020-03-06,Kingston (C) (Vic.),1.4,
2020-03-06,Knox (C),1.3170731707317074,0.0
2020-03-06,Manningham (C),1.3571428571428572,0.0
2020-03-06,Maribyrnong (C),1.4,0.0
2020-03-06,Maroondah (C),1.3902439024390243,0.0
2020-03-06,Melbourne (C),1.4339622641509435,0.0
2020-03-06,Melton (C),1.3333333333333333,0.0
2020-03-06,Monash (C),1.3409090909090908,0.0
2020-03-06,Moonee Valley (C),1.3555555555555556,0.0
2020-03-06,Moreland (C),1.391304347826087,0.0
2020-03-06,Mornington Peninsula (S),1.2352941176470589,0.0
2020-03-06,Nillumbik (S),1.4210526315789473,0.0
2020-03-06,Port Phillip (C),1.4166666666666667,0.0
2020-03-06,Stonnington (C),1.44,0.0
2020-03-06,Whitehorse (C),1.372093023255814,0.0
2020-03-06,Whittlesea (C),1.3157894736842106,0.0
2020-03-06,Wyndham (C),1.4444444444444444,0.0
2020-03-06,Yarra (C),1.4,0.0
2020-03-06,average,1.3595834997912832,0.0
2020-03-06,highSE,1.3987253317524444,0.0
2020-03-06,lowSE,1.3281615718949022,0.0
2020-03-06,midSE,1.3664506884536949,0.0
2020-03-07,Banyule (C),1.0833333333333333,0.0
2020-03-07,Boroondara (C),1.1,0.0
2020-03-07,Brimbank (C),1.05,0.0
2020-03-07,Cardinia (S),1.0588235294117647,0.0
2020-03-07,Casey (C),1.0512820512820513,0.0
2020-03-07,Darebin (C),1.0930232558139534,0.0
2020-03-07,Frankston (C),1.0571428571428572,0.0
2020-03-07,Glen Eira (C),1.0476190476190477,0.0
2020-03-07,Greater Dandenong (C),1.0526315789473684,0.0
2020-03-07,Hobsons Bay (C),1.0909090909090908,0.0
2020-03-07,Hume (C),1.1111111111111112,0.0
2020-03-07,Kingston (C) (Vic.),1.1025641025641026,
2020-03-07,Knox (C),1.05,0.0
2020-03-07,Manningham (C),1.0526315789473684,0.0
2020-03-07,Maribyrnong (C),1.0476190476190477,0.0
2020-03-07,Maroondah (C),1.0588235294117647,0.0
2020-03-07,Melbourne (C),1.0851063829787233,0.0
2020-03-07,Melton (C),1.0526315789473684,0.0
2020-03-07,Monash (C),1.0975609756097562,0.0
2020-03-07,Moonee Valley (C),1.1111111111111112,0.0
2020-03-07,Moreland (C),1.0909090909090908,0.0
2020-03-07,Mornington Peninsula (S),1.1176470588235294,0.0
2020-03-07,Port Phillip (C),1.0277777777777777,0.0
2020-03-07,Stonnington (C),1.0526315789473684,0.0
2020-03-07,Whitehorse (C),1.1,0.0
2020-03-07,Whittlesea (C),1.1052631578947367,0.0
2020-03-07,Wyndham (C),1.0,0.0
2020-03-07,Yarra (C),1.1578947368421053,0.0
2020-03-07,average,1.0740011519570634,0.0
2020-03-07,highSE,1.067219887709917,0.0
2020-03-07,lowSE,1.0613323075003211,0.0
2020-03-07,midSE,1.0969697860836065,0.0
2020-03-08,Banyule (C),1.1333333333333333,0.0
2020-03-08,Boroondara (C),1.21875,0.0
2020-03-08,Brimbank (C),1.1515151515151516,0.0
2020-03-08,Cardinia (S),1.2307692307692308,0.0
2020-03-08,Casey (C),1.2,0.0
2020-03-08,Darebin (C),1.1428571428571428,0.0
2020-03-08,Frankston (C),1.1428571428571428,0.0
2020-03-08,Glen Eira (C),1.1935483870967742,0.0
2020-03-08,Greater Dandenong (C),1.125,0.0
2020-03-08,Hume (C),1.125,0.0
2020-03-08,Kingston (C) (Vic.),1.1724137931034484,
2020-03-08,Knox (C),1.1612903225806452,0.0
2020-03-08,Manningham (C),1.1333333333333333,0.0
2020-03-08,Maribyrnong (C),1.1875,0.0
2020-03-08,Maroondah (C),1.2142857142857142,0.0
2020-03-08,Melbourne (C),1.15,0.0
2020-03-08,Melton (C),1.125,0.0
2020-03-08,Monash (C),1.1764705882352942,0.0
2020-03-08,Moonee Valley (C),1.1935483870967742,0.0
2020-03-08,Moreland (C),1.1666666666666667,0.0
2020-03-08,Mornington Peninsula (S),1.1481481481481481,0.0
2020-03-08,Port Phillip (C),1.1612903225806452,0.0
2020-03-08,Whitehorse (C),1.1764705882352942,0.0
2020-03-08,Whittlesea (C),1.1515151515151516,0.0
2020-03-08,Wyndham (C),1.1875,0.0
2020-03-08,average,1.1667112197263312,0.0
2020-03-08,highSE,1.1717439881788634,0.0
2020-03-08,lowSE,1.1575281654897231,0.0
2020-03-08,midSE,1.1771139461479971,0.0
2020-03-09,Banyule (C),1.25,0.0
2020-03-09,Boroondara (C),1.2142857142857142,0.0
2020-03-09,Brimbank (C),0.9411764705882353,0.0
2020-03-09,Cardinia (S),0.8461538461538461,0.0
2020-03-09,Casey (C),0.875,0.0
2020-03-09,Darebin (C),1.2,0.0
2020-03-09,Frankston (C),0.875,0.0
2020-03-09,Glen Eira (C),1.1333333333333333,0.0
2020-03-09,Greater Dandenong (C),0.8823529411764706,0.0
2020-03-09,Hobsons Bay (C),1.2,0.0
2020-03-09,Hume (C),0.8888888888888888,0.0
2020-03-09,Kingston (C) (Vic.),1.0714285714285714,
2020-03-09,Knox (C),1.0625,0.0
2020-03-09,Manningham (C),1.1111111111111112,0.0
2020-03-09,Maribyrnong (C),1.0,0.0
2020-03-09,Maroondah (C),1.0,0.0
2020-03-09,Melbourne (C),1.1428571428571428,0.0
2020-03-09,Melton (C),0.9285714285714286,0.0
2020-03-09,Monash (C),1.0526315789473684,0.0
2020-03-09,Moonee Valley (C),1.1818181818181819,0.0
2020-03-09,Moreland (C),1.1,0.0
2020-03-09,Mornington Peninsula (S),1.1,0.0
2020-03-09,Port Phillip (C),1.0833333333333333,0.0
2020-03-09,Stonnington (C),1.25,0.0
2020-03-09,Whitehorse (C),1.1052631578947367,0.0
2020-03-09,Whittlesea (C),0.9333333333333333,0.0
2020-03-09,Wyndham (C),0.8666666666666667,0.0
2020-03-09,Yarra (C),1.2666666666666666,0.0
2020-03-09,average,1.035525979783337,0.0
2020-03-09,highSE,1.1492654057072633,0.0
2020-03-09,lowSE,0.9264759535678048,0.0
2020-03-09,midSE,1.0935239915592267,0.0
2020-03-10,Banyule (C),1.4857142857142858,0.0
2020-03-10,Bayside (C),1.4736842105263157,0.0
2020-03-10,Boroondara (C),1.5121951219512195,0.007876298013912693
2020-03-10,Brimbank (C),1.3548387096774195,0.0
2020-03-10,Cardinia (S),1.2666666666666666,0.0
2020-03-10,Casey (C),1.25,0.0
2020-03-10,Darebin (C),1.5555555555555556,0.0
2020-03-10,Frankston (C),1.3703703703703702,0.0
2020-03-10,Glen Eira (C),1.45,0.0
2020-03-10,Greater Dandenong (C),1.3333333333333333,0.0
2020-03-10,Hobsons Bay (C),1.4705882352941178,0.0
2020-03-10,Hume (C),1.2903225806451613,0.0
2020-03-10,Kingston (C) (Vic.),1.4705882352941178,
2020-03-10,Knox (C),1.5,0.0
2020-03-10,Manningham (C),1.457142857142857,0.0
2020-03-10,Maribyrnong (C),1.526315789473684,0.0
2020-03-10,Maroondah (C),1.4,0.0
2020-03-10,Melbourne (C),1.4782608695652173,0.0
2020-03-10,Melton (C),1.3793103448275863,0.0
2020-03-10,Monash (C),1.3947368421052633,0.0
2020-03-10,Moonee Valley (C),1.4210526315789473,0.0
2020-03-10,Moreland (C),1.5,0.0
2020-03-10,Mornington Peninsula (S),1.2758620689655173,0.0
2020-03-10,Nillumbik (S),1.5,0.0
2020-03-10,Port Phillip (C),1.4761904761904763,0.0
2020-03-10,Stonnington (C),1.5,0.0
2020-03-10,Whitehorse (C),1.4594594594594594,0.0
2020-03-10,Whittlesea (C),1.375,0.0
2020-03-10,Wyndham (C),1.4375,0.0
2020-03-10,Yarra (C),1.4666666666666668,0.0
2020-03-10,average,1.4143727675255182,0.00023086262002663046
2020-03-10,highSE,1.4809508018120372,0.0005816201856171028
2020-03-10,lowSE,1.368050508052164,0.0
2020-03-10,midSE,1.4162321372984805,0.0
2020-03-11,Banyule (C),1.368421052631579,0.0
2020-03-11,Bayside (C),1.4102564102564101,0.0
2020-03-11,Boroondara (C),1.4047619047619047,0.007876298013912693
2020-03-11,Brimbank (C),1.375,0.0
2020-03-11,Cardinia (S),1.25,0.0
2020-03-11,Casey (C),1.303030303030303,0.0
2020-03-11,Darebin (C),1.4736842105263157,0.0
2020-03-11,Frankston (C),1.4137931034482758,0.0
2020-03-11,Glen Eira (C),1.380952380952381,0.0
2020-03-11,Greater Dandenong (C),1.3125,0.0
2020-03-11,Hobsons Bay (C),1.4117647058823528,0.0
2020-03-11,Hume (C),1.3125,0.0
2020-03-11,Kingston (C) (Vic.),1.3888888888888888,
2020-03-11,Knox (C),1.4,0.0
2020-03-11,Manningham (C),1.368421052631579,0.0
2020-03-11,Maribyrnong (C),1.4,0.0
2020-03-11,Maroondah (C),1.3888888888888888,0.0
2020-03-11,Melbourne (C),1.425531914893617,0.0
2020-03-11,Melton (C),1.3125,0.0
2020-03-11,Monash (C),1.35,0.007135293731501751
2020-03-11,Moonee Valley (C),1.4,0.0
2020-03-11,Moreland (C),1.4,0.0
2020-03-11,Mornington Peninsula (S),1.2666666666666666,0.0
2020-03-11,Nillumbik (S),1.457142857142857,0.0
2020-03-11,Port Phillip (C),1.4090909090909092,0.0
2020-03-11,Stonnington (C),1.391304347826087,0.0
2020-03-11,Whitehorse (C),1.4210526315789473,0.0
2020-03-11,Whittlesea (C),1.3235294117647058,0.0
2020-03-11,Wyndham (C),1.4242424242424243,0.0
2020-03-11,Yarra (C),1.434782608695652,0.0
2020-03-11,average,1.3731171207339967,0.0004617252400532609
2020-03-11,highSE,1.3987823067542897,0.0011632403712342055
2020-03-11,lowSE,1.3577993348871553,0.0
2020-03-11,midSE,1.3703338879836393,0.0
2020-03-12,Banyule (C),1.368421052631579,0.0
2020-03-12,Bayside (C),1.4102564102564101,0.0
2020-03-12,Boroondara (C),1.3555555555555556,0.007876298013912693
2020-03-12,Brimbank (C),1.375,0.0
2020-03-12,Cardinia (S),1.2352941176470589,0.0
2020-03-12,Casey (C),1.303030303030303,0.0
2020-03-12,Darebin (C),1.45,0.0
2020-03-12,Frankston (C),1.3225806451612903,0.0
2020-03-12,Glen Eira (C),1.380952380952381,0.0
2020-03-12,Greater Dandenong (C),1.303030303030303,0.0
2020-03-12,Hobsons Bay (C),1.3888888888888888,0.0
2020-03-12,Hume (C),1.3125,0.0
2020-03-12,Kingston (C) (Vic.),1.3513513513513513,
2020-03-12,Knox (C),1.3243243243243243,0.0
2020-03-12,Manningham (C),1.368421052631579,0.0
2020-03-12,Maribyrnong (C),1.4390243902439024,0.0
2020-03-12,Maroondah (C),1.3157894736842106,0.0
2020-03-12,Melbourne (C),1.3529411764705883,0.0
2020-03-12,Melton (C),1.303030303030303,0.0
2020-03-12,Monash (C),1.325,0.007135293731501751
2020-03-12,Moonee Valley (C),1.3902439024390243,0.0
2020-03-12,Moreland (C),1.4390243902439024,0.0
2020-03-12,Mornington Peninsula (S),1.3103448275862069,0.008615037893244174
2020-03-12,Port Phillip (C),1.4,0.0
2020-03-12,Stonnington (C),1.3829787234042552,0.0
2020-03-12,Whitehorse (C),1.435897435897436,0.0
2020-03-12,Whittlesea (C),1.3529411764705883,0.0
2020-03-12,Wyndham (C),1.4705882352941178,0.0
2020-03-12,Yarra (C),1.3877551020408163,0.0
2020-03-12,average,1.3621014848345465,0.0006925878600798915
2020-03-12,highSE,1.3794696377602746,0.0017448605568513083
2020-03-12,lowSE,1.3588893087457161,0.0
2020-03-12,midSE,1.3511458844074573,0.0
2020-03-13,Banyule (C),1.25,0.0
2020-03-13,Bayside (C),1.2093023255813953,0.0
2020-03-13,Boroondara (C),1.2553191489361701,0.007876298013912693
2020-03-13,Brimbank (C),1.2105263157894737,0.0
2020-03-13,Cardinia (S),1.135135135135135,0.0
2020-03-13,Casey (C),1.1578947368421053,0.0
2020-03-13,Darebin (C),1.2857142857142856,0.0
2020-03-13,Frankston (C),1.1764705882352942,0.0
2020-03-13,Glen Eira (C),1.2173913043478262,0.0
2020-03-13,Greater Dandenong (C),1.135135135135135,0.0
2020-03-13,Hobsons Bay (C),1.25,0.0
2020-03-13,Hume (C),1.1578947368421053,0.0063655303982721395
2020-03-13,Kingston (C) (Vic.),1.2,
2020-03-13,Knox (C),1.2195121951219512,0.0
2020-03-13,Manningham (C),1.2142857142857142,0.0
2020-03-13,Maribyrnong (C),1.2666666666666666,0.0
2020-03-13,Maroondah (C),1.2439024390243902,0.0
2020-03-13,Melbourne (C),1.2075471698113207,0.0
2020-03-13,Melton (C),1.1666666666666667,0.0
2020-03-13,Monash (C),1.2045454545454546,0.007135293731501751
2020-03-13,Moonee Valley (C),1.2666666666666666,0.0
2020-03-13,Moreland (C),1.2608695652173914,0.007858793203715637
2020-03-13,Mornington Peninsula (S),1.0588235294117647,0.008615037893244174
2020-03-13,Nillumbik (S),1.2105263157894737,0.0
2020-03-13,Port Phillip (C),1.2083333333333333,0.0
2020-03-13,Stonnington (C),1.28,0.012285510346242538
2020-03-13,Whitehorse (C),1.2325581395348837,0.0
2020-03-13,Whittlesea (C),1.2105263157894737,0.0
2020-03-13,Wyndham (C),1.2777777777777777,0.0
2020-03-13,Yarra (C),1.2181818181818183,0.0
2020-03-13,average,1.2097876159580467,0.001385175720159783
2020-03-13,highSE,1.2314500449191288,0.002326480742468411
2020-03-13,lowSE,1.2006285917636565,0.0013122171351937946
2020-03-13,midSE,1.2022418062752238,0.000540489033396439
2020-03-14,Banyule (C),0.9166666666666666,0.0
2020-03-14,Boroondara (C),0.9,0.015752596027825385
2020-03-14,Brimbank (C),0.95,0.0
2020-03-14,Cardinia (S),0.9411764705882353,0.0
2020-03-14,Casey (C),0.8974358974358975,0.0
2020-03-14,Darebin (C),0.9069767441860466,0.0
2020-03-14,Frankston (C),0.9428571428571428,0.0
2020-03-14,Glen Eira (C),0.9047619047619048,0.0
2020-03-14,Greater Dandenong (C),0.9473684210526316,0.0
2020-03-14,Hobsons Bay (C),0.8484848484848485,0.0
2020-03-14,Hume (C),0.9444444444444444,0.0063655303982721395
2020-03-14,Kingston (C) (Vic.),0.9487179487179487,
2020-03-14,Knox (C),0.95,0.0
2020-03-14,Manningham (C),0.8421052631578947,0.0
2020-03-14,Maribyrnong (C),0.8571428571428572,0.0
2020-03-14,Maroondah (C),0.9411764705882353,0.0
2020-03-14,Melbourne (C),0.8723404255319149,0.0
2020-03-14,Melton (C),0.8947368421052632,0.0
2020-03-14,Monash (C),0.9024390243902439,0.007135293731501751
2020-03-14,Moonee Valley (C),0.8888888888888888,0.0
2020-03-14,Moreland (C),0.9090909090909091,0.007858793203715637
2020-03-14,Mornington Peninsula (S),1.0,0.008615037893244174
2020-03-14,Port Phillip (C),0.75,0.0
2020-03-14,Stonnington (C),0.8947368421052632,0.012285510346242538
2020-03-14,Whitehorse (C),0.9,0.0
2020-03-14,Whittlesea (C),0.9473684210526316,0.0
2020-03-14,Wyndham (C),0.85,0.0
2020-03-14,average,0.9086782547369556,0.0016160383401864135
2020-03-14,highSE,0.888100127109843,0.002908100928085514
2020-03-14,lowSE,0.9140521630625263,0.0013122171351937946
2020-03-14,midSE,0.9186631433355578,0.000540489033396439
2020-03-15,Banyule (C),0.8,0.0
2020-03-15,Boroondara (C),0.78125,0.015752596027825385
2020-03-15,Brimbank (C),0.8484848484848485,0.0
2020-03-15,Cardinia (S),0.8461538461538461,0.0
2020-03-15,Casey (C),0.8,0.0
2020-03-15,Darebin (C),0.8,0.0
2020-03-15,Frankston (C),0.8571428571428572,0.0
2020-03-15,Glen Eira (C),0.7419354838709677,0.0
2020-03-15,Greater Dandenong (C),0.8125,0.0
2020-03-15,Hume (C),0.8125,0.0063655303982721395
2020-03-15,Kingston (C) (Vic.),0.8275862068965517,
2020-03-15,Knox (C),0.8387096774193549,0.0
2020-03-15,Manningham (C),0.7333333333333334,0.0
2020-03-15,Maribyrnong (C),0.75,0.0
2020-03-15,Maroondah (C),0.8571428571428572,0.0
2020-03-15,Melbourne (C),0.75,0.0
2020-03-15,Melton (C),0.8125,0.0
2020-03-15,Monash (C),0.8235294117647058,0.007135293731501751
2020-03-15,Moreland (C),0.7777777777777778,0.007858793203715637
2020-03-15,Mornington Peninsula (S),0.9259259259259259,0.008615037893244174
2020-03-15,Port Phillip (C),0.7096774193548387,0.0
2020-03-15,Whitehorse (C),0.7647058823529411,0.0
2020-03-15,Whittlesea (C),0.8484848484848485,0.0
2020-03-15,Wyndham (C),0.8125,0.0
2020-03-15,average,0.8079806179703963,0.0016160383401864135
2020-03-15,highSE,0.7704540356165058,0.002908100928085514
2020-03-15,lowSE,0.8175209111864197,0.0013122171351937946
2020-03-15,midSE,0.8264004475696052,0.000540489033396439
2020-03-16,Banyule (C),1.4,0.0
2020-03-16,Bayside (C),1.3529411764705883,0.0
2020-03-16,Boroondara (C),1.4285714285714286,0.015752596027825385
2020-03-16,Brimbank (C),1.3571428571428572,0.0
2020-03-16,Cardinia (S),1.2857142857142856,0.0
2020-03-16,Casey (C),1.2857142857142856,0.0
2020-03-16,Darebin (C),1.4375,0.0
2020-03-16,Frankston (C),1.32,0.0
2020-03-16,Glen Eira (C),1.3333333333333333,0.018562518562518563
2020-03-16,Greater Dandenong (C),1.3571428571428572,0.0
2020-03-16,Hobsons Bay (C),1.3333333333333333,0.0
2020-03-16,Hume (C),1.2857142857142856,0.0063655303982721395
2020-03-16,Kingston (C) (Vic.),1.4137931034482758,
2020-03-16,Knox (C),1.4137931034482758,0.0
2020-03-16,Manningham (C),1.3225806451612903,0.0
2020-03-16,Maribyrnong (C),1.3529411764705883,0.0
2020-03-16,Maroondah (C),1.3333333333333333,0.0
2020-03-16,Melbourne (C),1.3,0.0
2020-03-16,Melton (C),1.3846153846153846,0.0
2020-03-16,Monash (C),1.2941176470588236,0.007135293731501751
2020-03-16,Moonee Valley (C),1.3529411764705883,0.0
2020-03-16,Moreland (C),1.393939393939394,0.007858793203715637
2020-03-16,Mornington Peninsula (S),1.3333333333333333,0.017230075786488348
2020-03-16,Port Phillip (C),1.2777777777777777,0.0
2020-03-16,Stonnington (C),1.368421052631579,0.012285510346242538
2020-03-16,Whitehorse (C),1.375,0.0
2020-03-16,Whittlesea (C),1.3448275862068966,0.0
2020-03-16,Wyndham (C),1.4285714285714286,0.0
2020-03-16,Yarra (C),1.3421052631578947,0.0
2020-03-16,average,1.3520999865712968,0.002539488820292935
2020-03-16,highSE,1.3688389822171823,0.005234581670553925
2020-03-16,lowSE,1.3504350950481272,0.0013122171351937946
2020-03-16,midSE,1.3395687232096198,0.000540489033396439
2020-03-17,Banyule (C),1.1428571428571428,0.021935837674801204
2020-03-17,Bayside (C),1.0526315789473684,0.013509588430388469
